시군구,공원면적
경기도 화성시 오산동 1051-1,1889.0
경기도 화성시 오산동 988-3,4371.0
경기도 화성시 영천동 805-1,6909.8
경기도 화성시 산척동 729-1,9577.4
경기도 화성시 산척동 729-1,3870.0
경기도 화성시 영천동 790-1,402.2
경기도 화성시 송동 725-13,409.6
경기도 화성시 장지동 924-2,231.0
경기도 화성시 장지동 968-2,329.0
경기도 화성시 영천동 790-1,4257.3
경기도 화성시 오산동 998-1,2621.0
경기도 화성시 오산동 972-2,328.0
경기도 화성시 오산동 988-2,328.0
경기도 화성시 장지동 1053,7360.0
경기도 화성시 오산동 972-1,3802.0
경기도 화성시 오산동 1051-1,1889.0
경기도 화성시 송동 697-8,6475.0
경기도 화성시 장지동 912-10,6475.0
경기도 화성시 산척동 677-1,487.0
경기도 화성시 송동 693-1,520.0
경기도 화성시 산척동 699-1,445.0
경기도 화성시 송동 693-3,407.0
경기도 화성시 산척동 699-3,207.0
경기도 화성시 장지동 966-1,503.0
경기도 화성시 청계동 552-1,4031.4
경기도 화성시 청계동 552-1,1877.7
경기도 화성시 청계동 538-1,3714.3
경기도 화성시 청계동 538-1,1241.2
경기도 화성시 청계동 557-0,2945.6
경기도 화성시 청계동 543-0,2435.9
경기도 화성시 목동 118-28,28532.0
경기도 화성시 영천동662-1,426.4
경기도 화성시 영천동 681-9,168.6
경기도 화성시 영천동 700-6,306.6
경기도 화성시 영천동 701-14,1581.2
경기도 화성시 청계동 538-1,429.9
경기도 화성시 청계동 552-1,444.1
경기도 화성시 목동 123-1,440.0
경기도 화성시 산척동 292,435.0
경기도 화성시 산척동 287,435.0
경기도 화성시 산척동 산120-4,384.0
경기도 화성시 영천동 766-9,3059.6
경기도 화성시 영천동 745-14,2685.0
경기도 화성시 영천동 746-0,828.0
경기도 화성시 영천동 739-11,49.0
경기도 화성시 영천동747-10,113.0
경기도 화성시 영천동 749-16,41.0
경기도 화성시 영천동 750-11,2988.0
경기도 화성시 영천동757-6,959.0
경기도 화성시 청계동 538-1,3357.0
경기도 화성시 청계동 552-1,1320.0
경기도 화성시 청계동 557-0,325.0
경기도 화성시 영천동 652-6,2526.0
경기도 화성시 청계동 564-2,1983.0
경기도 화성시 영천동662-1,1943.0
경기도 화성시 오산동 1030-18,40521.0
경기도 화성시 산척동 675-1,40521.0
경기도 파주시 월롱면 덕은리 1242번지,22497.0
경기도 파주시 문산읍 내포리 1641,5317.0
경기도 파주시 월롱면 능산리 663-1,1517.0
경기도 파주시 문산읍 내포리 1637-3,15956.0
경기도 파주시 문산읍 당동리 884,4421.0
경기도 파주시 문산읍 당동리 897,11534.0
경기도 파주시 문산읍 당동리 907,10666.0
경기도 파주시 동패동 1914,8013.0
경기도 파주시 문산읍 당동리 928번지,1550.0
경기도 파주시 문산읍 당동리 877,3546.0
경기도 화성시 장지동 923-1,734.0
경기도 화성시 장지동 928-3,1150.0
경기도 화성시 장지동 977-1,4702.0
경기도 화성시 장지동 983-8,736.0
경기도 화성시 장지동 999-1,330.0
경기도 화성시 청계동 546-1,2908.4
경기도 화성시 청계동 546-1,4118.4
경기도 화성시 청계동 533-1,2716.7
경기도 화성시 청계동 533-1,593.0
경기도 화성시 청계동 546-1,683.0
경기도 화성시 청계동 546-1,556.0
경기도 화성시 청계동 550-1,5234.9
경기도 화성시 청계동 550-1,3140.1
경기도 화성시 청계동 533-1,3593.8
경기도 화성시 청계동 513-1,5334.8
경기도 화성시 청계동 512-1,483.0
경기도 화성시 청계동 512-1,578.0
경기도 화성시 청계동 513-1,478.0
경기도 화성시 청계동 520-1,7280.1
경기도 화성시 청계동 525-1,10978.1
경기도 화성시 청계동 546-1,7007.6
경기도 화성시 청계동 512-1,4539.5
경기도 화성시 청계동 519-1,6034.2
경기도 화성시 청계동 520-1,5350.8
경기도 화성시 청계동 520-1,553.0
경기도 화성시 영천동 673-8,367.1
경기도 화성시 영천동 171-0,1532.3
경기도 화성시 영천동 171-0,1295.5
경기도 화성시 영천동 662-1,4436.8
경기도 화성시 영천동 672-2,1401.6
경기도 화성시 영천동 700-6,3491.5
경기도 화성시 영천동 677-1,2578.2
경기도 화성시 오산동 1016,31604.0
경기도 화성시 오산동 1082,111414.0
경기도 화성시 오산동 1082,77112.0
경기도 화성시 목동 산35,39571.0
경기도 화성시 영천동 622,231693.0
경기도 화성시 오산동 752-10,76174.0
경기도 화성시 영천동 740-11,3956.0
경기도 화성시 오산동 1022-1,3858.0
경기도 화성시 오산동 1023-3,1870.0
경기도 화성시 송동 711-6,724.0
경기도 화성시 장지동 939-5,1546.0
경기도 화성시 장지동 962-9,1544.0
경기도 화성시 장지동 1017-6,2336.0
경기도 화성시 장지동 998-7,1605.0
경기도 화성시 장지동 1029-3,1519.0
경기도 화성시 목동 256-1,2726.0
경기도 화성시 산척동 산155-24,3197.0
경기도 화성시 오산동 1060,271005.0
경기도 화성시 영천동 670-2,90800.0
경기도 화성시 동탄면 장지리 산15,36025.0
경기도 화성시 오산동 1041-1,22967.0
경기도 화성시 산척동 674-30,51327.0
경기도 화성시 청계동 550-1,7326.0
경기도 화성시 영천동 688-9,1398.0
경기도 화성시 영천동 704-8,1412.0
경기도 화성시 영천동 776,1176.0
경기도 화성시 영천동 538,4408.0
경기도 화성시 영천동 713,4373.0
경기도 화성시 신동 703-4,4803.0
경기도 화성시 송동 701,409.0
경기도 화성시 장지동 1002-7,686.0
경기도 화성시 오산동 996-4,2528.2
경기도 화성시 능동 1129-1,21550.0
경기도 화성시 석우동 59-6,30752.0
경기도 화성시 방교동 762,17496.0
경기도 화성시 방교동 799,34698.0
경기도 화성시 방교동 857,13796.0
경기도 화성시 방교동 861,13826.0
경기도 화성시 방교동 802-1,16370.0
경기도 화성시 방교동 876-2,40452.0
경기도 화성시 청계동 527,213724.0
경기도 화성시 영천동 660,3541.0
경기도 화성시 영천동 816,46532.0
경기도 화성시 영천동 636-256,10515.0
경기도 화성시 영천동 664-1,45136.0
경기도 화성시 영천동 677-1,57249.0
경기도 화성시 청계동 557,40436.0
경기도 화성시 청계동 548,5659.0
경기도 화성시 오산동 1022-1,39928.0
경기도 화성시 신동 703-4,19903.0
경기도 화성시 송동727,443355.0
경기도 화성시 산척동 778,150276.0
경기도 화성시 산척동 753,281959.0
경기도 화성시 송동 691-1,20441.0
경기도 화성시 산척동 762,14741.0
경기도 화성시 송동 682-4,16498.0
경기도 화성시 산척동 730-1,10694.0
경기도 화성시 장지동 1068,62871.0
경기도 화성시 장지동 1064,15262.0
경기도 화성시 장지동 1088,23950.0
경기도 화성시 장지동 1073,15651.0
경기도 화성시 영천동 816-2,17407.0
경기도 화성시 오산동 1012-2,9494.0
경기도 화성시 오산동 992-1,2393.1
경기도 화성시 반송동 215-2,421.0
경기도 화성시 반송동 135-2,904.0
경기도 화성시 반송동 84-2,347.2
경기도 화성시 석우동 55-2,412.0
경기도 화성시 석우동 56-2,239.5
경기도 화성시 반송동 83-2,207.9
경기도 화성시 석우동 56-4,137.2
경기도 화성시 석우동 58-2,158.6
경기도 화성시 반송동 88-7,6463.0
경기도 화성시 반송동 104-7,3525.4
경기도 화성시 반송동 102-3,851.2
경기도 화성시 반송동 140-3,331.3
경기도 화성시 반송동 132-1,13222.2
경기도 화성시 반송동 132-3,2816.5
경기도 화성시 반송동 132-6,4044.8
경기도 화성시 반송동 118-8,501.2
경기도 화성시 반송동 131-29,1292.6
경기도 화성시 반송동 222-2,2656.0
경기도 화성시 반송동 126-4,1911.1
경기도 화성시 반송동 192-1,14400.0
경기도 화성시 능동 1113-7,930.0
경기도 화성시 능동 1114-7,962.0
경기도 화성시 반송동 41-7,1443.0
경기도 화성시 반송동 43-7,11790.0
경기도 화성시 석우동 22,8162.0
경기도 화성시 능동 1090,517.0
경기도 화성시 반송동 42-4,6459.0
경기도 화성시 반송동 200-4,942.0
경기도 화성시 능동 1052-7,181.0
경기도 화성시 능동 1093-14,415.7
경기도 화성시 반송동 77-12,3624.0
경기도 화성시 석우동 18-9,1981.0
경기도 파주시 탄현면 법흥리 1652-343,2623.0
경기도 파주시 탄현면 법흥리 1652-403,8629.0
경기도 파주시 탄현면 법흥리 1652-470,10582.0
경기도 파주시 탄현면 성동리 693-20,1504.0
경기도 파주시 월롱면 덕은리 1286,2139.0
경기도 화성시 능동 1123,708.3
경기도 화성시 반송동 735,788.9
경기도 화성시 반송동 175-2,8179.0
경기도 화성시 반송동 119,850.0
경기도 화성시 석우동 14-1,850.0
경기도 화성시 능동 1282-1,40639.0
경기도 화성시 능동 1283-3,384.0
경기도 화성시 석우동 45-5,474.0
경기도 화성시 능동 1221-1,247.0
경기도 화성시 석우동 65,1176.0
경기도 화성시 능동 1106,749.0
경기도 화성시 능동 1172,780.8
경기도 화성시 석우동 1-8,974.6
경기도 용인시 수지구 상현동 70-2,1408.0
경기도 화성시 반송동 635,272.3
경기도 화성시 능동 1283-2,503.9
경기도 화성시 능동 1100-1,1065.8
경기도 화성시 능동 1080 -1,962.7
경기도 화성시 능동 1081-2,772.0
경기도 화성시 능동 1115-2,255.8
경기도 화성시 능동 1153-13,272.3
경기도 화성시 반송동 38-1,400.5
경기도 화성시 반송동 35-1,184.2
경기도 화성시 반송동 34-1,207.8
경기도 화성시 반송동 7-13,5227.5
경기도 화성시 반송동 23,5419.4
경기도 화성시 반송동 22-1,381.2
경기도 화성시 반송동 19-2,379.2
경기도 화성시 반송동 71-1,371.0
경기도 화성시 반송동 159-2,506.0
경기도 화성시 반송동 190-1,894.0
경기도 화성시 반송동 175-3,715.0
경기도 화성시 영천동 681-10,620.0
경기도 화성시 정남면 귀래리 100-1,54000.0
경기도 화성시 정남면 보통리 335-1,491.0
경기도 화성시 정남면 관항리 144,640.0
경기도 화성시 정남면 괘랑리 26-42,553.0
경기도 화성시 정남면 음양리 884,17641.2
경기도 화성시 정남면 음양리 932,2791.4
경기도 화성시 정남면 음양리 930,2392.7
경기도 화성시 정남면 음양리 873,2870.3
경기도 화성시 정남면 음양리 905,504.3
경기도 화성시 정남면 음양리 954,510.1
경기도 화성시 정남면 음양리 952,134.0
경기도 화성시 정남면 음양리 963,137.0
경기도 화성시 정남면 음양리 965,124.0
경기도 화성시 정남면 음양리 979,125.0
경기도 화성시 능동 1084,1514.9
경기도 화성시 반송동 12,2116.1
경기도 화성시 석우동 50,1565.9
경기도 화성시 능동 1128,1825.7
경기도 화성시 반송동 59,2213.0
경기도 화성시 반송동 108,1562.0
경기도 화성시 반송동 138,2086.0
경기도 화성시 반송동 159-6,36758.0
경기도 화성시 반송동 198-1,36758.0
경기도 화성시 석우동 45,586.0
경기도 화성시 석우동 29-3,586.0
경기도 화성시 능동 1118,1710.0
경기도 화성시 석우동 21-8,26930.5
경기도 화성시 석우동 4,8534.2
경기도 화성시 능동 1097-1,5836.8
경기도 화성시 능동 1166,5366.6
경기도 화성시 반송동 153,7531.0
경기도 성남시 분당구 수내동 26,4960.3
경기도 성남시 분당구 수내동 62,5781.5
경기도 성남시 분당구 수내동 127,5250.1
경기도 성남시 분당구 수내동 110,2865.5
경기도 성남시 분당구 정자동 108,7944.2
경기도 성남시 분당구 정자동 114,8612.4
경기도 성남시 분당구 정자동 91-1,5021.4
경기도 성남시 분당구 정자동 72,4196.8
경기도 성남시 분당구 정자동 145,6101.4
경기도 성남시 분당구 정자동 196,6217.2
경기도 성남시 분당구 정자동 204,6870.0
경기도 성남시 분당구 정자동 239,1961.3
경기도 성남시 분당구 정자동 182,2000.0
경기도 성남시 분당구 금곡동 135,3029.8
경기도 성남시 분당구 금곡동 146,3570.5
경기도 성남시 분당구 구미동 32,2311.9
경기도 화성시 기안동 332-1,30.0
경기도 성남시 분당구 구미동 51,1790.0
경기도 성남시 분당구 구미동 73,3170.1
경기도 성남시 분당구 서현동 294,2808.5
경기도 성남시 분당구 서현동 302-1,1501.4
경기도 성남시 분당구 서현동 317-1,5344.5
경기도 성남시 분당구 서현동 314-1,1509.9
경기도 성남시 분당구 서현동 309,3509.7
경기도 성남시 분당구 분당동 194-3,2939.3
경기도 성남시 분당구 분당동 89,5144.2
경기도 성남시 분당구 분당동 124,1560.3
경기도 성남시 분당구 분당동 162,1620.0
경기도 성남시 분당구 분당동 179,1659.7
경기도 성남시 분당구 수내동 31,4299.8
경기도 포천시 신북면 계류리 60,1820.0
경기도 포천시 신북면 계류리 21-2,3445.0
경기도 포천시 신북면 계류리 23-13,2775.0
경기도 포천시 소흘읍 송우리 110-71,1179.0
경기도 포천시 소흘읍 송우리 455-1,1189.0
경기도 포천시 신읍동 227-3,3190.0
경기도 포천시 관인면 초과리 산3,36245.0
경기도 포천시 영북면 운천리 산17-1,50000.0
경기도 포천시 이동면 장암리 460,38000.0
경기도 포천시 영중면 양문리 산19-2,110772.0
경기도 포천시 일동면 기산리 산138-1,12000.0
경기도 화성시 안녕동 190-77,802.0
경기도 화성시 황계동 152-116,540.0
경기도 화성시 안녕동 119-4,403.0
경기도 화성시 송산동 202-9,107.0
경기도 화성시 안녕동 178-178,2000.0
경기도 화성시 송산동 164-21,853.0
경기도 화성시 기산동 478-2,1825.0
경기도 광명시 하안동 871-10,521.0
경기도 광명시 하안동 867-1,202.0
경기도 광명시 하안동 869-2,1015.0
경기도 광명시 하안동 874-8,322.0
경기도 광명시 하안동 876-3,282.0
경기도 광명시 하안동 883,492.0
경기도 화성시 반월동 965,4197.0
경기도 광주시 고산동 391,14645.3
경기도 화성시 진안동 909-1,2044.0
경기도 화성시 병점동 840,1552.0
경기도 화성시 병점동 838,1524.0
경기도 화성시 병점동 835-2,1506.0
경기도 화성시 반월동 184-3,6768.0
경기도 화성시 반월동 859,3270.0
경기도 화성시 반월동 167-1,1735.0
경기도 화성시 반월동 165-58,1405.0
경기도 화성시 반월동 144-15,1471.0
경기도 화성시 반월동 881-2,5061.0
경기도 화성시 반월동 883-1,6947.0
경기도 화성시 반월동 885-1,9415.0
경기도 화성시 반월동 873,1500.0
경기도 화성시 기산동 463-21,4859.0
경기도 화성시 기산동 383-2,1671.0
경기도 화성시 기산동 467-1,2223.0
경기도 화성시 기산동 468-1,2693.0
경기도 화성시 반월동 960-4,1758.0
경기도 화성시 반월동 959-2,2473.0
경기도 화성시 병점동 97-5,1211.0
경기도 화성시 반월동 944-2,382.0
경기도 화성시 기산동 476-1,6208.0
경기도 화성시 기산동 476-6,746.0
경기도 화성시 기산동 478-6,3685.0
경기도 화성시 병점동 532-11,1373.0
경기도 화성시 병점동 423,3917.0
경기도 화성시 진안동 692-326,951.0
경기도 화성시 기산동 446-3,400.0
경기도 화성시 진안동 496,400.0
경기도 화성시 산척동 산125,5963.0
경기도 화성시 장지동 921-1,10063.0
경기도 화성시 송동 697-9,95.0
경기도 화성시 송동 697-9,96.0
경기도 화성시 송동 697-9,467.0
경기도 화성시 장지동 1100,64773.0
경기도 화성시 장지동 1031-13,992.0
경기도 화성시 장지동 1025-4,8064.0
경기도 화성시 장지동 971-8,2829.0
경기도 화성시 장지동 1022-8,12318.0
경기도 화성시 장지동 1012-1,383.0
경기도 화성시 오산동 1062-2,181.0
경기도 화성시 송동 682-3,3349.0
